movie_id,genre_id,genre_name
344041,[53],[u'Thriller']
370978,[10749],[u'Romance']
290825,[35],[u'Comedy']
373072,[99],[u'Documentary']
377273,[18],[u'Drama']
348893,[28],[u'Action']
413279,[35],[u'Comedy']
328429,[28],[u'Action']
351809,[53],[u'Thriller']
332794,[28],[u'Action']
390989,[28],[u'Action']
403450,[35],[u'Comedy']
337154,[35],[u'Comedy']
333663,[35],[u'Comedy']
310888,[10749],[u'Romance']
390584,[53],[u'Thriller']
380808,[99],[u'Documentary']
377985,[28],[u'Action']
387893,[16],[u'Animation']
362703,[28],[u'Action']
343173,[53],[u'Thriller']
257440,[53],[u'Thriller']
347689,[35],[u'Comedy']
360030,[99],[u'Documentary']
376812,[28],[u'Action']
340945,[28],[u'Action']
345875,[53],[u'Thriller']
393559,[16],[u'Animation']
294795,[28],[u'Action']
291264,[35],[u'Comedy']
333386,[18],[u'Drama']
411638,[53],[u'Thriller']
407559,[53],[u'Thriller']
413471,[10749],[u'Romance']
360365,[35],[u'Comedy']
364051,[18],[u'Drama']
360606,[35],[u'Comedy']
403642,[53],[u'Thriller']
371738,[10749],[u'Romance']
371449,[18],[u'Drama']
371560,[53],[u'Thriller']
413730,[35],[u'Comedy']
394161,[53],[u'Thriller']
381890,[10749],[u'Romance']
368940,[16],[u'Animation']
326094,[35],[u'Comedy']
317557,[18],[u'Drama']
340611,[18],[u'Drama']
369779,[35],[u'Comedy']
383121,[35],[u'Comedy']
379873,[35],[u'Comedy']
377462,[99],[u'Documentary']
339927,[99],[u'Documentary']
325346,[35],[u'Comedy']
391757,[28],[u'Action']
375900,[35],[u'Comedy']
305943,[53],[u'Thriller']
298583,[10749],[u'Romance']
377587,[35],[u'Comedy']
408508,[18],[u'Drama']
336455,[28],[u'Action']
339405,[18],[u'Drama']
353728,[18],[u'Drama']
369299,[10749],[u'Romance']
371865,[35],[u'Comedy']
375950,[35],[u'Comedy']
360814,[18],[u'Drama']
375290,[28],[u'Action']
347126,[18],[u'Drama']
386124,[28],[u'Action']
376453,[53],[u'Thriller']
348390,[18],[u'Drama']
412519,[10749],[u'Romance']
374052,[10749],[u'Romance']
394661,[53],[u'Thriller']
419639,[53],[u'Thriller']
368993,[35],[u'Comedy']
381255,[10749],[u'Romance']
340487,[18],[u'Drama']
377154,[18],[u'Drama']
425703,[35],[u'Comedy']
380565,[53],[u'Thriller']
330982,[53],[u'Thriller']
402907,[35],[u'Comedy']
400608,[35],[u'Comedy']
245627,[53],[u'Thriller']
388347,[28],[u'Action']
369883,[35],[u'Comedy']
374465,[18],[u'Drama']
339116,[35],[u'Comedy']
418333,[10749],[u'Romance']
336445,[35],[u'Comedy']
373889,[35],[u'Comedy']
354979,[53],[u'Thriller']
398289,[28],[u'Action']
431483,[28],[u'Action']
382518,[35],[u'Comedy']
310119,[28],[u'Action']
345918,[53],[u'Thriller']
407389,[53],[u'Thriller']
347881,[35],[u'Comedy']
347026,[18],[u'Drama']
381353,[35],[u'Comedy']
352186,[35],[u'Comedy']
390669,[10749],[u'Romance']
376261,[99],[u'Documentary']
330697,[18],[u'Drama']
390669,[10749],[u'Romance']
291328,[10749],[u'Romance']
325302,[53],[u'Thriller']
338544,[99],[u'Documentary']
334536,[53],[u'Thriller']
375527,[35],[u'Comedy']
376166,[10749],[u'Romance']
378200,[10749],[u'Romance']
353433,[53],[u'Thriller']
384727,[35],[u'Comedy']
376228,[99],[u'Documentary']
416211,[99],[u'Documentary']
296523,[53],[u'Thriller']
407655,[35],[u'Comedy']
391700,[35],[u'Comedy']
227932,[35],[u'Comedy']
376233,[99],[u'Documentary']
403052,[16],[u'Animation']
381262,[18],[u'Drama']
397981,[28],[u'Action']
392140,[35],[u'Comedy']
340676,[53],[u'Thriller']
321666,[53],[u'Thriller']
378779,[10749],[u'Romance']
351454,[18],[u'Drama']
300667,[35],[u'Comedy']
394684,[53],[u'Thriller']
378385,[28],[u'Action']
340481,[53],[u'Thriller']
360249,[28],[u'Action']
375897,[35],[u'Comedy']
373473,[18],[u'Drama']
337874,[18],[u'Drama']
392536,[16],[u'Animation']
392058,[35],[u'Comedy']
412924,[99],[u'Documentary']
277710,[53],[u'Thriller']
355506,[53],[u'Thriller']
383535,[35],[u'Comedy']
363841,[10749],[u'Romance']
384112,[35],[u'Comedy']
397717,[18],[u'Drama']
358807,[18],[u'Drama']
306966,[53],[u'Thriller']
356334,[28],[u'Action']
332285,[53],[u'Thriller']
388440,[28],[u'Action']
407375,[28],[u'Action']
394374,[53],[u'Thriller']
393445,[10749],[u'Romance']
276624,[28],[u'Action']
262982,[28],[u'Action']
352695,[35],[u'Comedy']
400605,[28],[u'Action']
358725,[35],[u'Comedy']
383807,[18],[u'Drama']
375809,[35],[u'Comedy']
347033,[18],[u'Drama']
428074,[35],[u'Comedy']
376579,[53],[u'Thriller']
364615,[53],[u'Thriller']
419772,[35],[u'Comedy']
406285,[28],[u'Action']
399894,[28],[u'Action']
320413,[35],[u'Comedy']
377448,[35],[u'Comedy']
384500,[35],[u'Comedy']
402334,[53],[u'Thriller']
109453,[18],[u'Drama']
262848,[28],[u'Action']
361777,[53],[u'Thriller']
396263,[16],[u'Animation']
421851,[99],[u'Documentary']
394269,[18],[u'Drama']
360029,[99],[u'Documentary']
392794,[18],[u'Drama']
376869,[18],[u'Drama']
390520,[99],[u'Documentary']
380111,[28],[u'Action']
374671,[18],[u'Drama']
376424,[99],[u'Documentary']
375108,[28],[u'Action']
385320,[28],[u'Action']
427989,[35],[u'Comedy']
392553,[99],[u'Documentary']
366505,[35],[u'Comedy']
402331,[28],[u'Action']
420714,[99],[u'Documentary']
395925,[28],[u'Action']
391626,[53],[u'Thriller']
391995,[99],[u'Documentary']
406785,[16],[u'Animation']
419499,[35],[u'Comedy']
419507,[35],[u'Comedy']
423093,[18],[u'Drama']
331588,[35],[u'Comedy']
373451,[99],[u'Documentary']
76341,[28],[u'Action']
135397,[28],[u'Action']
140607,[28],[u'Action']
286217,[28],[u'Action']
99861,[28],[u'Action']
281957,[28],[u'Action']
150540,[16],[u'Animation']
207703,[35],[u'Comedy']
102899,[28],[u'Action']
206647,[28],[u'Action']
264660,[28],[u'Action']
168259,[28],[u'Action']
211672,[16],[u'Animation']
273248,[53],[u'Thriller']
87101,[28],[u'Action']
131634,[28],[u'Action']
262500,[28],[u'Action']
177677,[28],[u'Action']
216015,[10749],[u'Romance']
254128,[28],[u'Action']
198184,[28],[u'Action']
158852,[28],[u'Action']
294254,[28],[u'Action']
76757,[28],[u'Action']
238713,[35],[u'Comedy']
256591,[10749],[u'Romance']
296098,[53],[u'Thriller']
314365,[53],[u'Thriller']
264644,[53],[u'Thriller']
318846,[35],[u'Comedy']
214756,[35],[u'Comedy']
273481,[28],[u'Action']
257344,[35],[u'Comedy']
260346,[28],[u'Action']
203801,[35],[u'Comedy']
166424,[28],[u'Action']
150689,[10749],[u'Romance']
307081,[28],[u'Action']
257211,[35],[u'Comedy']
312221,[18],[u'Drama']
293863,[10749],[u'Romance']
254470,[35],[u'Comedy']
286565,[10749],[u'Romance']
253412,[28],[u'Action']
105864,[16],[u'Animation']
321697,[18],[u'Drama']
274479,[35],[u'Comedy']
228161,[16],[u'Animation']
306819,[18],[u'Drama']
277216,[18],[u'Drama']
159824,[16],[u'Animation']
201085,[28],[u'Action']
261023,[53],[u'Thriller']
274854,[28],[u'Action']
310131,[53],[u'Thriller']
205775,[28],[u'Action']
271718,[35],[u'Comedy']
298312,[53],[u'Thriller']
241554,[28],[u'Action']
167073,[10749],[u'Romance']
296099,[35],[u'Comedy']
249070,[28],[u'Action']
254320,[10749],[u'Romance']
272693,[10749],[u'Romance']
241251,[53],[u'Thriller']
285783,[28],[u'Action']
238615,[28],[u'Action']
328425,[53],[u'Thriller']
261392,[35],[u'Comedy']
228205,[10749],[u'Romance']
210860,[35],[u'Comedy']
257091,[35],[u'Comedy']
277685,[53],[u'Thriller']
276907,[53],[u'Thriller']
295964,[18],[u'Drama']
280092,[53],[u'Thriller']
257445,[35],[u'Comedy']
227719,[28],[u'Action']
258480,[10749],[u'Romance']
308369,[35],[u'Comedy']
243688,[53],[u'Thriller']
266647,[28],[u'Action']
201088,[53],[u'Thriller']
274167,[35],[u'Comedy']
321741,[18],[u'Drama']
263472,[53],[u'Thriller']
257088,[28],[u'Action']
192141,[28],[u'Action']
251516,[35],[u'Comedy']
228165,[16],[u'Animation']
339527,[53],[u'Thriller']
325348,[28],[u'Action']
222936,[10749],[u'Romance']
308639,[35],[u'Comedy']
264999,[35],[u'Comedy']
265208,[53],[u'Thriller']
309809,[16],[u'Animation']
268920,[35],[u'Comedy']
326359,[16],[u'Animation']
228066,[28],[u'Action']
280996,[53],[u'Thriller']
252838,[35],[u'Comedy']
256961,[35],[u'Comedy']
227973,[16],[u'Animation']
301351,[10749],[u'Romance']
310593,[35],[u'Comedy']
287424,[53],[u'Thriller']
266294,[35],[u'Comedy']
287948,[28],[u'Action']
287903,[35],[u'Comedy']
296100,[35],[u'Comedy']
282984,[53],[u'Thriller']
181283,[53],[u'Thriller']
241257,[53],[u'Thriller']
188222,[35],[u'Comedy']
283445,[53],[u'Thriller']
245706,[53],[u'Thriller']
243940,[53],[u'Thriller']
182560,[53],[u'Thriller']
331781,[99],[u'Documentary']
333352,[53],[u'Thriller']
294963,[28],[u'Action']
294016,[18],[u'Drama']
273477,[35],[u'Comedy']
263109,[16],[u'Animation']
283587,[18],[u'Drama']
290764,[28],[u'Action']
291270,[16],[u'Animation']
225728,[18],[u'Drama']
292431,[10749],[u'Romance']
334074,[28],[u'Action']
286192,[16],[u'Animation']
304357,[18],[u'Drama']
266396,[28],[u'Action']
258509,[16],[u'Animation']
146301,[53],[u'Thriller']
330764,[35],[u'Comedy']
332340,[10749],[u'Romance']
293646,[18],[u'Drama']
318917,[35],[u'Comedy']
252512,[35],[u'Comedy']
347969,[35],[u'Comedy']
223485,[10749],[u'Romance']
306947,[53],[u'Thriller']
245168,[18],[u'Drama']
277217,[35],[u'Comedy']
243938,[35],[u'Comedy']
365222,[28],[u'Action']
320007,[10749],[u'Romance']
293970,[35],[u'Comedy']
299245,[53],[u'Thriller']
303857,[16],[u'Animation']
298382,[18],[u'Drama']
314405,[10749],[u'Romance']
239573,[35],[u'Comedy']
308504,[28],[u'Action']
86828,[35],[u'Comedy']
336004,[28],[u'Action']
250734,[10749],[u'Romance']
319341,[35],[u'Comedy']
290751,[53],[u'Thriller']
336804,[18],[u'Drama']
248574,[35],[u'Comedy']
318224,[99],[u'Documentary']
288036,[35],[u'Comedy']
310133,[53],[u'Thriller']
331836,[35],[u'Comedy']
319075,[99],[u'Documentary']
272878,[28],[u'Action']
336882,[28],[u'Action']
193687,[28],[u'Action']
268238,[35],[u'Comedy']
250124,[10749],[u'Romance']
301875,[10749],[u'Romance']
232572,[35],[u'Comedy']
335866,[28],[u'Action']
336050,[53],[u'Thriller']
342878,[10749],[u'Romance']
323674,[10749],[u'Romance']
311291,[18],[u'Drama']
307663,[28],[u'Action']
277355,[28],[u'Action']
275601,[35],[u'Comedy']
157544,[53],[u'Thriller']
329263,[35],[u'Comedy']
283235,[18],[u'Drama']
308032,[53],[u'Thriller']
254172,[18],[u'Drama']
315465,[16],[u'Animation']
356296,[53],[u'Thriller']
167810,[28],[u'Action']
306952,[10749],[u'Romance']
325844,[35],[u'Comedy']
290762,[10749],[u'Romance']
310135,[35],[u'Comedy']
328589,[35],[u'Comedy']
297556,[16],[u'Animation']
249688,[18],[u'Drama']
278236,[18],[u'Drama']
284674,[28],[u'Action']
318256,[99],[u'Documentary']
321528,[16],[u'Animation']
338676,[28],[u'Action']
228203,[18],[u'Drama']
10317,[35],[u'Comedy']
309245,[35],[u'Comedy']
253626,[28],[u'Action']
344268,[35],[u'Comedy']
312831,[28],[u'Action']
325848,[35],[u'Comedy']
276839,[35],[u'Comedy']
355338,[16],[u'Animation']
290637,[53],[u'Thriller']
228968,[28],[u'Action']
256924,[35],[u'Comedy']
292040,[28],[u'Action']
329805,[10749],[u'Romance']
291272,[53],[u'Thriller']
335578,[18],[u'Drama']
295830,[28],[u'Action']
256962,[35],[u'Comedy']
277558,[28],[u'Action']
86835,[10749],[u'Romance']
321751,[35],[u'Comedy']
271736,[18],[u'Drama']
330112,[10749],[u'Romance']
237756,[35],[u'Comedy']
241855,[10749],[u'Romance']
348892,[10749],[u'Romance']
360784,[53],[u'Thriller']
333348,[35],[u'Comedy']
317952,[99],[u'Documentary']
304372,[53],[u'Thriller']
309299,[18],[u'Drama']
308084,[35],[u'Comedy']
301728,[28],[u'Action']
253450,[28],[u'Action']
332502,[28],[u'Action']
323373,[35],[u'Comedy']
300693,[18],[u'Drama']
300693,[18],[u'Drama']
357096,[53],[u'Thriller']
364067,[35],[u'Comedy']
328595,[28],[u'Action']
306745,[10749],[u'Romance']
310569,[18],[u'Drama']
366564,[35],[u'Comedy']
348678,[35],[u'Comedy']
228973,[53],[u'Thriller']
299551,[53],[u'Thriller']
333674,[53],[u'Thriller']
352208,[99],[u'Documentary']
324308,[99],[u'Documentary']
314385,[10749],[u'Romance']
323020,[35],[u'Comedy']
279690,[35],[u'Comedy']
57876,[28],[u'Action']
323027,[16],[u'Animation']
309304,[35],[u'Comedy']
342474,[35],[u'Comedy']
284289,[53],[u'Thriller']
300168,[28],[u'Action']
218784,[35],[u'Comedy']
234212,[53],[u'Thriller']
320588,[10749],[u'Romance']
302528,[53],[u'Thriller']
329819,[18],[u'Drama']
354251,[28],[u'Action']
333381,[53],[u'Thriller']
324807,[53],[u'Thriller']
309302,[28],[u'Action']
334878,[35],[u'Comedy']
347201,[16],[u'Animation']
293771,[28],[u'Action']
308024,[35],[u'Comedy']
94365,[53],[u'Thriller']
280391,[16],[u'Animation']
327029,[28],[u'Action']
331446,[28],[u'Action']
307931,[99],[u'Documentary']
287689,[35],[u'Comedy']
364137,[35],[u'Comedy']
322125,[53],[u'Thriller']
332704,[53],[u'Thriller']
301846,[53],[u'Thriller']
309242,[18],[u'Drama']
314402,[53],[u'Thriller']
334538,[28],[u'Action']
300153,[18],[u'Drama']
336808,[28],[u'Action']
348537,[10749],[u'Romance']
353686,[53],[u'Thriller']
320316,[35],[u'Comedy']
330127,[99],[u'Documentary']
306964,[53],[u'Thriller']
361931,[99],[u'Documentary']
240483,[28],[u'Action']
266639,[28],[u'Action']
319340,[35],[u'Comedy']
352161,[53],[u'Thriller']
309581,[53],[u'Thriller']
318922,[35],[u'Comedy']
244563,[18],[u'Drama']
342281,[10749],[u'Romance']
318044,[99],[u'Documentary']
315319,[35],[u'Comedy']
317144,[53],[u'Thriller']
329712,[18],[u'Drama']
334527,[53],[u'Thriller']
310137,[53],[u'Thriller']
302429,[16],[u'Animation']
359156,[18],[u'Drama']
351145,[53],[u'Thriller']
253414,[35],[u'Comedy']
328901,[18],[u'Drama']
335051,[35],[u'Comedy']
320006,[99],[u'Documentary']
354110,[18],[u'Drama']
327040,[18],[u'Drama']
312827,[99],[u'Documentary']
316002,[10749],[u'Romance']
317744,[53],[u'Thriller']
351964,[10749],[u'Romance']
341392,[35],[u'Comedy']
331190,[53],[u'Thriller']
274109,[10749],[u'Romance']
348060,[28],[u'Action']
256040,[28],[u'Action']
315846,[35],[u'Comedy']
326425,[28],[u'Action']
347945,[28],[u'Action']
303867,[16],[u'Animation']
352157,[18],[u'Drama']
272548,[35],[u'Comedy']
311615,[35],[u'Comedy']
315872,[18],[u'Drama']
325690,[35],[u'Comedy']
320048,[53],[u'Thriller']
311539,[53],[u'Thriller']
339530,[28],[u'Action']
323272,[18],[u'Drama']
321640,[99],[u'Documentary']
353345,[53],[u'Thriller']
369770,[10749],[u'Romance']
295595,[99],[u'Documentary']
325358,[35],[u'Comedy']
328720,[35],[u'Comedy']
371492,[99],[u'Documentary']
359364,[99],[u'Documentary']
341744,[35],[u'Comedy']
329004,[28],[u'Action']
157827,[18],[u'Drama']
339533,[28],[u'Action']
334298,[35],[u'Comedy']
337960,[18],[u'Drama']
325189,[35],[u'Comedy']
321769,[99],[u'Documentary']
253161,[18],[u'Drama']
307103,[53],[u'Thriller']
226458,[53],[u'Thriller']
226458,[53],[u'Thriller']
319373,[18],[u'Drama']
324325,[99],[u'Documentary']
300803,[28],[u'Action']
343934,[35],[u'Comedy']
341077,[28],[u'Action']
246127,[18],[u'Drama']
244316,[28],[u'Action']
360638,[35],[u'Comedy']
245846,[53],[u'Thriller']
377799,[35],[u'Comedy']
300601,[35],[u'Comedy']
308638,[35],[u'Comedy']
300155,[10749],[u'Romance']
336313,[16],[u'Animation']
323661,[16],[u'Animation']
320028,[35],[u'Comedy']
362057,[53],[u'Thriller']
284286,[10749],[u'Romance']
325113,[18],[u'Drama']
345637,[16],[u'Animation']
300666,[18],[u'Drama']
308027,[35],[u'Comedy']
326215,[16],[u'Animation']
299824,[28],[u'Action']
355020,[99],[u'Documentary']
347754,[53],[u'Thriller']
334394,[28],[u'Action']
279972,[28],[u'Action']
323370,[28],[u'Action']
363757,[10749],[u'Romance']
319067,[99],[u'Documentary']
264337,[28],[u'Action']
364470,[28],[u'Action']
373977,[28],[u'Action']
296130,[28],[u'Action']
301729,[28],[u'Action']
360605,[35],[u'Comedy']
356842,[53],[u'Thriller']
370665,[35],[u'Comedy']
321494,[28],[u'Action']
325516,[35],[u'Comedy']
326284,[28],[u'Action']
371758,[53],[u'Thriller']
254905,[18],[u'Drama']
252164,[53],[u'Thriller']
351694,[16],[u'Animation']
358430,[35],[u'Comedy']
359983,[16],[u'Animation']
309503,[53],[u'Thriller']
318279,[99],[u'Documentary']
284514,[35],[u'Comedy']
294132,[35],[u'Comedy']
273153,[10749],[u'Romance']
251471,[99],[u'Documentary']
359790,[53],[u'Thriller']
340382,[28],[u'Action']
325173,[28],[u'Action']
316000,[18],[u'Drama']
348674,[18],[u'Drama']
366566,[35],[u'Comedy']
320302,[10749],[u'Romance']
254472,[35],[u'Comedy']
365045,[28],[u'Action']
317981,[35],[u'Comedy']
321594,[35],[u'Comedy']
352025,[10749],[u'Romance']
300542,[53],[u'Thriller']
339065,[99],[u'Documentary']
327418,[16],[u'Animation']
316715,[18],[u'Drama']
319091,[99],[u'Documentary']
291549,[28],[u'Action']
366548,[35],[u'Comedy']
360994,[10749],[u'Romance']
367551,[35],[u'Comedy']
137333,[28],[u'Action']
253406,[35],[u'Comedy']
277546,[18],[u'Drama']
310121,[35],[u'Comedy']
331576,[28],[u'Action']
339751,[99],[u'Documentary']
329809,[10749],[u'Romance']
257444,[53],[u'Thriller']
336222,[18],[u'Drama']
351043,[53],[u'Thriller']
319337,[18],[u'Drama']
314388,[10749],[u'Romance']
358881,[53],[u'Thriller']
157843,[18],[u'Drama']
295592,[99],[u'Documentary']
264729,[10749],[u'Romance']
278247,[18],[u'Drama']
295490,[18],[u'Drama']
298721,[28],[u'Action']
296313,[35],[u'Comedy']
371307,[35],[u'Comedy']
340275,[35],[u'Comedy']
300792,[99],[u'Documentary']
321507,[18],[u'Drama']
300792,[99],[u'Documentary']
338928,[99],[u'Documentary']
279144,[99],[u'Documentary']
315588,[35],[u'Comedy']
315575,[18],[u'Drama']
362045,[10749],[u'Romance']
348765,[18],[u'Drama']
316042,[18],[u'Drama']
329540,[28],[u'Action']
382517,[16],[u'Animation']
362637,[10749],[u'Romance']
319995,[18],[u'Drama']
308187,[35],[u'Comedy']
305638,[28],[u'Action']
